param com_measure1 := 1;

param com_measure2 := 1;

param kappa_max := 796.74;

param U_tau := 546.4315;

param nT := 2;

param nS := 100;

param nL := 20;

param B := 1017.96;

param w :=
1  1
2  3
3  1
4  1
5  1
6  3
7  3
8  2
9  3
10  1
11  2
12  3
13  2
14  1
15  1
16  2
17  1
18  3
19  1
20  2
;

param h :=
1  1  0
1  2  0
1  3  0
1  4  0
1  5  0
1  6  0
1  7  0
1  8  0
1  9  0
1  10  0
1  11  0
1  12  0
1  13  0
1  14  0
1  15  0
1  16  0
1  17  0
1  18  0
1  19  0
1  20  0
2  1  105.60
2  2  115.50
2  3  88.94
2  4  106.08
2  5  100.57
2  6  120.02
2  7  96.42
2  8  103.59
2  9  81.00
2  10  91.84
2  11  120.43
2  12  110.23
2  13  118.06
2  14  104.68
2  15  94.60
2  16  98.08
2  17  74.50
2  18  99.25
2  19  111.13
2  20  95.40
;

param xi :=
1  1  1  45
2  1  1  82
3  1  1  23
4  1  1  12
5  1  1  33
6  1  1  70
7  1  1  29
8  1  1  89
9  1  1  84
10  1  1  39
11  1  1  58
12  1  1  25
13  1  1  56
14  1  1  66
15  1  1  53
16  1  1  32
17  1  1  26
18  1  1  52
19  1  1  89
20  1  1  29
1  2  1  57
2  2  1  29
3  2  1  79
4  2  1  82
5  2  1  58
6  2  1  44
7  2  1  84
8  2  1  72
9  2  1  44
10  2  1  54
11  2  1  44
12  2  1  53
13  2  1  64
14  2  1  54
15  2  1  63
16  2  1  38
17  2  1  15
18  2  1  33
19  2  1  55
20  2  1  77
1  3  1  49
2  3  1  32
3  3  1  57
4  3  1  78
5  3  1  69
6  3  1  46
7  3  1  25
8  3  1  23
9  3  1  77
10  3  1  74
11  3  1  25
12  3  1  22
13  3  1  10
14  3  1  24
15  3  1  19
16  3  1  17
17  3  1  20
18  3  1  70
19  3  1  78
20  3  1  25
1  4  1  54
2  4  1  87
3  4  1  40
4  4  1  65
5  4  1  38
6  4  1  63
7  4  1  87
8  4  1  74
9  4  1  54
10  4  1  32
11  4  1  85
12  4  1  11
13  4  1  82
14  4  1  90
15  4  1  84
16  4  1  18
17  4  1  57
18  4  1  15
19  4  1  68
20  4  1  50
1  5  1  80
2  5  1  23
3  5  1  30
4  5  1  12
5  5  1  38
6  5  1  50
7  5  1  72
8  5  1  18
9  5  1  17
10  5  1  41
11  5  1  31
12  5  1  75
13  5  1  47
14  5  1  65
15  5  1  34
16  5  1  75
17  5  1  32
18  5  1  32
19  5  1  29
20  5  1  17
1  6  1  61
2  6  1  82
3  6  1  47
4  6  1  46
5  6  1  38
6  6  1  41
7  6  1  78
8  6  1  65
9  6  1  10
10  6  1  23
11  6  1  48
12  6  1  61
13  6  1  62
14  6  1  47
15  6  1  30
16  6  1  74
17  6  1  37
18  6  1  60
19  6  1  82
20  6  1  35
1  7  1  25
2  7  1  78
3  7  1  18
4  7  1  24
5  7  1  23
6  7  1  87
7  7  1  20
8  7  1  61
9  7  1  29
10  7  1  44
11  7  1  61
12  7  1  30
13  7  1  87
14  7  1  42
15  7  1  18
16  7  1  38
17  7  1  22
18  7  1  65
19  7  1  14
20  7  1  20
1  8  1  62
2  8  1  78
3  8  1  35
4  8  1  62
5  8  1  88
6  8  1  20
7  8  1  30
8  8  1  90
9  8  1  43
10  8  1  61
11  8  1  55
12  8  1  84
13  8  1  85
14  8  1  62
15  8  1  30
16  8  1  58
17  8  1  76
18  8  1  47
19  8  1  62
20  8  1  81
1  9  1  60
2  9  1  47
3  9  1  68
4  9  1  23
5  9  1  69
6  9  1  58
7  9  1  22
8  9  1  18
9  9  1  71
10  9  1  41
11  9  1  25
12  9  1  57
13  9  1  41
14  9  1  29
15  9  1  39
16  9  1  69
17  9  1  28
18  9  1  53
19  9  1  67
20  9  1  62
1  10  1  36
2  10  1  65
3  10  1  82
4  10  1  51
5  10  1  17
6  10  1  86
7  10  1  79
8  10  1  73
9  10  1  11
10  10  1  87
11  10  1  27
12  10  1  56
13  10  1  20
14  10  1  52
15  10  1  73
16  10  1  43
17  10  1  90
18  10  1  59
19  10  1  66
20  10  1  50
1  11  1  57
2  11  1  52
3  11  1  71
4  11  1  85
5  11  1  60
6  11  1  62
7  11  1  22
8  11  1  76
9  11  1  79
10  11  1  16
11  11  1  59
12  11  1  28
13  11  1  27
14  11  1  31
15  11  1  35
16  11  1  22
17  11  1  71
18  11  1  76
19  11  1  70
20  11  1  48
1  12  1  45
2  12  1  73
3  12  1  21
4  12  1  76
5  12  1  46
6  12  1  48
7  12  1  52
8  12  1  37
9  12  1  20
10  12  1  70
11  12  1  41
12  12  1  60
13  12  1  43
14  12  1  11
15  12  1  36
16  12  1  21
17  12  1  12
18  12  1  35
19  12  1  24
20  12  1  28
1  13  1  11
2  13  1  80
3  13  1  52
4  13  1  75
5  13  1  82
6  13  1  63
7  13  1  67
8  13  1  71
9  13  1  65
10  13  1  44
11  13  1  65
12  13  1  35
13  13  1  81
14  13  1  75
15  13  1  85
16  13  1  37
17  13  1  24
18  13  1  57
19  13  1  63
20  13  1  89
1  14  1  12
2  14  1  76
3  14  1  18
4  14  1  52
5  14  1  42
6  14  1  50
7  14  1  33
8  14  1  12
9  14  1  66
10  14  1  55
11  14  1  73
