param com_measure1 := 0.60332;

param com_measure2 := 0.96431;

param kappa_max := 1020.3793;

param U_tau := 566.4271;

param nT := 2;

param nS := 50;

param nL := 25;

param B := 1561.88;

param w :=
1  2
2  3
3  2
4  3
5  1
6  1
7  2
8  1
9  2
10  3
11  3
12  3
13  2
14  1
15  2
16  1
17  2
18  2
19  1
20  2
21  1
22  1
23  1
24  2
25  2
;

param h :=
1  1  0
1  2  0
1  3  0
1  4  0
1  5  0
1  6  0
1  7  0
1  8  0
1  9  0
1  10  0
1  11  0
1  12  0
1  13  0
1  14  0
1  15  0
1  16  0
1  17  0
1  18  0
1  19  0
1  20  0
1  21  0
1  22  0
1  23  0
1  24  0
1  25  0
2  1  130.17
2  2  142.91
2  3  124.99
2  4  132.72
2  5  118.92
2  6  128.63
2  7  132.97
2  8  134.87
2  9  111.12
2  10  120.68
2  11  115.26
2  12  113.86
2  13  115.82
2  14  133.77
2  15  119.71
2  16  136.53
2  17  121.20
2  18  122.13
2  19  123.97
2  20  134.52
2  21  133.01
2  22  123.99
2  23  111.49
2  24  120.51
2  25  120.02
;

param xi :=
1  1  1  75
2  1  1  62
3  1  1  64
4  1  1  41
5  1  1  40
6  1  1  31
7  1  1  61
8  1  1  86
9  1  1  33
10  1  1  56
11  1  1  70
12  1  1  28
13  1  1  60
14  1  1  55
15  1  1  47
16  1  1  25
17  1  1  74
18  1  1  40
19  1  1  45
20  1  1  57
21  1  1  88
22  1  1  19
23  1  1  21
24  1  1  25
25  1  1  47
1  2  1  42
2  2  1  47
3  2  1  65
4  2  1  28
5  2  1  17
6  2  1  30
7  2  1  45
8  2  1  45
9  2  1  77
10  2  1  29
11  2  1  42
12  2  1  27
13  2  1  22
14  2  1  74
15  2  1  61
16  2  1  26
17  2  1  75
18  2  1  43
19  2  1  29
20  2  1  41
21  2  1  85
22  2  1  42
23  2  1  44
24  2  1  12
25  2  1  24
1  3  1  33
2  3  1  59
3  3  1  63
4  3  1  43
5  3  1  54
6  3  1  47
7  3  1  54
8  3  1  52
9  3  1  82
10  3  1  48
11  3  1  89
12  3  1  11
13  3  1  38
14  3  1  77
15  3  1  30
16  3  1  30
17  3  1  10
18  3  1  67
19  3  1  79
20  3  1  82
21  3  1  59
22  3  1  49
23  3  1  85
24  3  1  59
25  3  1  67
1  4  1  64
2  4  1  16
3  4  1  55
4  4  1  83
5  4  1  35
6  4  1  26
7  4  1  33
8  4  1  35
9  4  1  21
10  4  1  22
11  4  1  73
12  4  1  33
13  4  1  59
14  4  1  68
15  4  1  62
16  4  1  10
17  4  1  49
18  4  1  90
19  4  1  34
20  4  1  65
21  4  1  84
22  4  1  49
23  4  1  25
24  4  1  66
25  4  1  34
1  5  1  15
2  5  1  28
3  5  1  80
4  5  1  48
5  5  1  19
6  5  1  90
7  5  1  46
8  5  1  66
9  5  1  66
10  5  1  19
11  5  1  32
12  5  1  70
13  5  1  18
14  5  1  28
15  5  1  48
16  5  1  46
17  5  1  11
18  5  1  65
19  5  1  27
20  5  1  78
21  5  1  70
22  5  1  36
23  5  1  26
24  5  1  34
25  5  1  11
1  6  1  78
2  6  1  36
3  6  1  64
4  6  1  28
5  6  1  88
6  6  1  37
7  6  1  51
8  6  1  87
9  6  1  22
10  6  1  74
11  6  1  12
12  6  1  41
13  6  1  79
14  6  1  16
15  6  1  47
16  6  1  54
17  6  1  69
18  6  1  79
19  6  1  81
20  6  1  80
21  6  1  46
22  6  1  23
23  6  1  57
24  6  1  42
25  6  1  20
1  7  1  36
2  7  1  72
3  7  1  59
4  7  1  30
5  7  1  77
6  7  1  80
7  7  1  27
8  7  1  65
9  7  1  18
10  7  1  42
11  7  1  84
12  7  1  40
13  7  1  20
14  7  1  62
15  7  1  43
16  7  1  44
17  7  1  33
18  7  1  48
19  7  1  45
20  7  1  51
21  7  1  18
22  7  1  87
23  7  1  32
24  7  1  10
25  7  1  50
1  8  1  11
2  8  1  37
3  8  1  78
4  8  1  63
5  8  1  75
6  8  1  87
7  8  1  74
8  8  1  75
9  8  1  87
10  8  1  50
11  8  1  60
12  8  1  11
13  8  1  52
14  8  1  66
15  8  1  71
16  8  1  64
17  8  1  13
18  8  1  13
19  8  1  57
20  8  1  17
21  8  1  40
22  8  1  53
23  8  1  73
24  8  1  51
25  8  1  86
1  9  1  40
2  9  1  48
3  9  1  86
4  9  1  78
5  9  1  13
6  9  1  20
7  9  1  24
8  9  1  82
9  9  1  10
10  9  1  35
11  9  1  45
12  9  1  36
13  9  1  25
14  9  1  52
15  9  1  18
16  9  1  32
17  9  1  59
18  9  1  55
19  9  1  85
20  9  1  71
21  9  1  23
22  9  1  69
23  9  1  28
24  9  1  62
25  9  1  71
1  10  1  68
2  10  1  80
3  10  1  22
4  10  1  73
5  10  1  48
6  10  1  44
7  10  1  65
8  10  1  80
9  10  1  26
10  10  1  40
11  10  1  12
12  10  1  16
13  10  1  19
14  10  1  78
15  10  1  81
16  10  1  82
17  10  1  58
18  10  1  28
19  10  1  23
20  10  1  56
21  10  1  38
22  10  1  51
23  10  1  20
24  10  1  77
25  10  1  58
1  11  1  58
2  11  1  61
3  11  1  13
4  11  1  53
5  11  1  63
6  11  1  27
7  11  1  78
8  11  1  15
9  11  1  23
10  11  1  42
11  11  1  18
12  11  1  46
13  11  1  41
14  11  1  85
15  11  1  72
16  11  1  76
17  11  1  87
18  11  1  73
19  11  1  84
20  11  1  51
21  11  1  63
22  11  1  80
23  11  1  72
24  11  1  44
25  11  1  66
1  12  1  22
2  12  1  15
3  12  1  50
4  12  1  83
5  12  1  63
6  12  1  35
7  12  1  83
8  12  1  72
9  12  1  82
10  12  1  68
11  12  1  77
12  12  1  35
13  12  1  87
14  12  1  16
15  12  1  40
16  12  1  69
17  12  1  37
18  12  1  21
19  12  1  23
20  12  1  87
21  12  1  42
22  12  1  57
23  12  1  10
24  12  1  54
